SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
TOUCHWOOD, EQ, 09-Jan-2023,102.45,107.55,107.55,107.55,107.55,107.55,107.55,1746,1.88,13,1746,100
TPLPLASTEH, EQ, 09-Jan-2023,30.6,30.9,33.2,30.9,32.55,32.8,32.64,170610,55.69,1527,79857,46.81
TRACXN, EQ, 09-Jan-2023,84.5,85.25,89.2,84.55,89,88.3,86.85,569205,494.37,5562,310305,54.52
TREEHOUSE, EQ, 09-Jan-2023,18.55,18.7,18.7,17.65,17.65,17.7,17.92,51327,9.2,222,28712,55.94
TREJHARA, EQ, 09-Jan-2023,70.85,71.3,75,71.2,73,73.15,72.8,251374,183.01,1624,88759,35.31
TRENT, EQ, 09-Jan-2023,1248.15,1253.8,1255,1213.35,1222,1219.75,1229.43,852556,10481.62,59360,482205,56.56
TRF, EQ, 09-Jan-2023,177.15,179.55,180.5,176.5,177.35,178,178.78,74183,132.62,531,49226,66.36
TRIDENT, EQ, 09-Jan-2023,33.7,34.1,34.4,33.2,33.5,33.55,33.87,4208302,1425.18,26413,2275256,54.07
TRIGYN, EQ, 09-Jan-2023,92,94,94.3,90.8,93.7,92.75,92.61,61968,57.39,1388,30801,49.7
TRIL, EQ, 09-Jan-2023,57.2,57.7,66.4,57.55,65.95,65.45,63.81,4897967,3125.25,28289,1893477,38.66
TRITURBINE, EQ, 09-Jan-2023,253.75,254.9,260.5,254.2,258.7,259.7,259.21,1047934,2716.31,22028,484991,46.28
TRIVENI, EQ, 09-Jan-2023,285.1,287.5,287.5,281.95,282.95,282.6,283.71,289288,820.75,6113,126157,43.61
TRU, EQ, 09-Jan-2023,68.45,71,71,67.4,67.65,67.8,69.09,89047,61.53,917,31865,35.78
TTKHLTCARE, EQ, 09-Jan-2023,1006.85,1040,1040,1002.25,1031,1019.45,1020.13,16662,169.97,1394,10293,61.78
TTKPRESTIG, EQ, 09-Jan-2023,800.05,811.9,812,782,792,794.65,798.85,46131,368.52,6531,24967,54.12
TTL, EQ, 09-Jan-2023,86.05,88,88,85,85.25,85.25,85.97,7559,6.5,220,3768,49.85
TTML, EQ, 09-Jan-2023,87.3,88,88.8,86,87,86.55,87.23,1077246,939.71,15569,670568,62.25
TV18BRDCST, EQ, 09-Jan-2023,36.85,37,37.4,36.8,36.85,36.9,37.06,1988804,736.97,4741,688900,34.64
TVSELECT, EQ, 09-Jan-2023,378.6,390,405.1,374,391,393.55,392.66,1307328,5133.3,31078,228555,17.48
TVSMOTOR, EQ, 09-Jan-2023,1024.5,1029.6,1035.85,1017.55,1023,1021.1,1025.31,1045256,10717.09,53409,591369,56.58
TVSSRICHAK, EQ, 09-Jan-2023,3632.3,3645,3699,3558.4,3631,3672.85,3650.4,47535,1735.22,9172,12205,25.68
TVTODAY, EQ, 09-Jan-2023,245.05,249.9,250.25,246.1,250,249.35,248.83,94797,235.89,2275,76180,80.36
TVVISION, BE, 09-Jan-2023,2.65,2.7,2.75,2.7,2.7,2.7,2.71,992,0.03,7, -, -
TWL, EQ, 09-Jan-2023,230.2,232.85,236.7,227.05,228,228.55,231.32,424839,982.72,7724,214227,50.43
UBL, EQ, 09-Jan-2023,1657.55,1650.5,1673.2,1646.1,1659,1661.75,1659.76,75493,1253,11156,30554,40.47
UCALFUEL, EQ, 09-Jan-2023,126.05,126.65,128,125.65,126,126.35,126.9,8655,10.98,355,4663,53.88
UCL, SM, 09-Jan-2023,66,62.5,62.5,62.5,62.5,62.5,62.5,8000,5,1,8000,100
UCOBANK, EQ, 09-Jan-2023,31.05,31.7,31.85,30.65,30.95,30.95,31.22,16595594,5181.05,35454,3641155,21.94
UDAICEMENT, EQ, 09-Jan-2023,31.3,31.3,31.85,30.9,31.15,31.05,31.3,136247,42.65,764,84591,62.09
UFLEX, EQ, 09-Jan-2023,561.05,565.35,568,556,557.5,557.8,560.85,38135,213.88,2685,20029,52.52
UFO, EQ, 09-Jan-2023,92.2,92.2,93.45,90.9,91.35,91.45,91.75,68767,63.1,1077,44689,64.99
UGARSUGAR, EQ, 09-Jan-2023,103.85,104.85,105.85,101.1,101.25,101.55,103.26,793465,819.35,7273,327549,41.28
UGROCAP, EQ, 09-Jan-2023,151.75,153.65,153.95,151.3,153.6,152.65,151.92,62288,94.63,962,48694,78.18
UGROCAP, N5, 09-Jan-2023,1000,1000,1000,995,995,995,999.55,11,0.11,2,11,100
UGROCAP, N6, 09-Jan-2023,1005.94,1029.9,1029.9,1029.9,1029.9,1029.9,1029.9,50,0.51,1,50,100
UJAAS, BE, 09-Jan-2023,2.95,2.9,2.95,2.85,2.9,2.9,2.9,309316,8.97,389, -, -
UJJIVAN, EQ, 09-Jan-2023,258.45,263.85,275,262.8,273.2,273.95,271.12,711566,1929.19,10824,354871,49.87
UJJIVANSFB, EQ, 09-Jan-2023,29.3,29.5,29.95,29.25,29.7,29.65,29.62,3933318,1165.21,6592,1557607,39.6
ULTRACEMCO, EQ, 09-Jan-2023,6982.2,7040,7064,7002.9,7028,7034.85,7033.92,298470,20994.16,50034,194051,65.02
UMA, ST, 09-Jan-2023,34.9,36,36,34.3,34.8,34.7,34.72,100000,34.72,24,96000,96
UMAEXPORTS, EQ, 09-Jan-2023,53.55,55,56.5,52,52.5,52.4,54.32,298680,162.25,3840,186120,62.31
UMANGDAIRY, EQ, 09-Jan-2023,60.85,60.4,63.45,60.4,62.35,62.7,62.13,15591,9.69,317,9387,60.21
UMESLTD, EQ, 09-Jan-2023,4.95,5,5.15,4.85,5.1,5,5.05,50357,2.54,113,30635,60.84
UNICHEMLAB, EQ, 09-Jan-2023,299.1,300.6,303.8,297.65,303.6,301.85,301.25,32989,99.38,2378,17251,52.29
UNIDT, EQ, 09-Jan-2023,259.25,263.9,268.05,262.05,264.95,264.7,265.4,9196,24.41,501,5263,57.23
UNIENTER, EQ, 09-Jan-2023,136.5,138.85,139.65,135.6,136.1,136.1,137.03,2461,3.37,159,1543,62.7
UNIINFO, EQ, 09-Jan-2023,22.3,22.8,22.85,21.8,22.3,22.05,22.41,4871,1.09,45,4396,90.25
UNIONBANK, EQ, 09-Jan-2023,80.8,81.5,82.6,80.6,81.25,81,81.65,15145300,12365.68,34668,2840844,18.76
UNIPARTS, EQ, 09-Jan-2023,547.85,550.9,556.75,550.9,554,552.45,553.49,63254,350.1,2932,29169,46.11
UNITECH, BZ, 09-Jan-2023,1.8,1.75,1.85,1.75,1.75,1.8,1.8,1546246,27.85,474, -, -
UNITEDPOLY, BE, 09-Jan-2023,128.15,129.65,130.95,123,127.05,127.35,127.6,22670,28.93,319, -, -
UNITEDTEA, EQ, 09-Jan-2023,281.8,279,285.15,277.1,278,279.2,281.92,4188,11.81,128,3244,77.46
UNIVAFOODS, BE, 09-Jan-2023,5.6,5.85,5.85,5.85,5.85,5.85,5.85,621,0.04,4, -, -
UNIVASTU, EQ, 09-Jan-2023,102.6,102.5,103.85,97.35,98.1,98.7,100.47,46230,46.45,982,28657,61.99
UNIVCABLES, EQ, 09-Jan-2023,321.45,323.95,339.4,315.25,317.95,316.9,323.86,59310,192.08,2334,33883,57.13
UNIVPHOTO, EQ, 09-Jan-2023,506.1,506.6,510,503.95,507,505.5,505.48,938,4.74,130,654,69.72
UNOMINDA, EQ, 09-Jan-2023,539.15,541.75,541.95,529.35,532,534.15,533.84,285240,1522.72,19169,156975,55.03
UPL, EQ, 09-Jan-2023,718.15,724,736.15,722.6,733.7,734.2,728.69,1358106,9896.42,51222,712723,52.48
URAVI, SM, 09-Jan-2023,134,138.95,140.6,138,140.6,140.6,139.31,12000,16.72,5,12000,100
URJA, EQ, 09-Jan-2023,9.95,10.1,10.15,9.9,9.9,9.95,10.01,1040359,104.12,3387,595388,57.23
USASEEDS, SM, 09-Jan-2023,370.5,370.5,375,368,368,369,371.78,10800,40.15,9,10800,100
USHAMART, EQ, 09-Jan-2023,177.2,178.9,182.75,178.6,181,180.9,180.56,1373379,2479.83,15802,507477,36.95
UTIAMC, EQ, 09-Jan-2023,823.55,824.95,839.05,811.1,814,817.05,819.62,192563,1578.29,7628,99504,51.67
UTIBANKETF, EQ, 09-Jan-2023,42.63,43.27,43.27,42.61,42.84,43.03,43.08,3561186,1534.16,674,3488055,97.95
UTINEXT50, EQ, 09-Jan-2023,44.18,44.25,44.55,44.15,44.4,44.29,44.47,26049,11.58,148,16877,64.79
UTINIFTETF, EQ, 09-Jan-2023,1904.8,1935,1935,1909.27,1928,1929.33,1924.43,2915,56.1,196,1696,58.18
UTISENSETF, EQ, 09-Jan-2023,637.56,644.97,647.35,634,645.64,645.99,643.05,1807,11.62,135,1410,78.03
UTISXN50, EQ, 09-Jan-2023,50.96,53,53,50.83,51.21,51.21,51.4,622,0.32,36,590,94.86
UTTAMSUGAR, EQ, 09-Jan-2023,283.2,287.6,310,286.2,309.6,306.65,301.65,623556,1880.96,13565,238256,38.21
UWCSL, SM, 09-Jan-2023,67.05,70.4,70.4,70.4,70.4,70.4,70.4,4000,2.82,1,4000,100
V2RETAIL, EQ, 09-Jan-2023,96.15,96.15,99.9,94.85,96.65,96.05,98.22,51933,51.01,949,41105,79.15
VADILALIND, EQ, 09-Jan-2023,2808.75,2848,2848,2738.05,2780,2787.8,2777.21,14601,405.5,2905,8476,58.05
VAIBHAVGBL, EQ, 09-Jan-2023,298.4,300.8,306,299.55,302.9,301.85,301.46,111978,337.57,7901,47291,42.23
VAISHALI, EQ, 09-Jan-2023,148.2,152.15,156.9,146.25,150,150.15,150.61,344771,519.25,4745,141390,41.01
VAKRANGEE, EQ, 09-Jan-2023,27.55,27.75,27.95,27.1,27.3,27.25,27.51,1820327,500.76,4130,785375,43.14
VALIANTORG, EQ, 09-Jan-2023,568.1,573.9,577.6,567,570.3,569.25,570.03,22276,126.98,1494,10163,45.62
VARDHACRLC, EQ, 09-Jan-2023,54.2,54.9,55.9,52.5,53.2,53.2,54.16,112599,60.98,1069,65676,58.33
VARDMNPOLY, EQ, 09-Jan-2023,19.3,19.8,19.8,19.15,19.35,19.3,19.3,13971,2.7,108,8879,63.55
VARROC, EQ, 09-Jan-2023,289.2,294.7,294.7,288.05,288.95,289.4,291.06,62075,180.68,2878,28876,46.52
VASA, SM, 09-Jan-2023,14.8,15.5,15.5,15.5,15.5,15.5,15.5,8000,1.24,2,8000,100
VASCONEQ, EQ, 09-Jan-2023,33.9,34.25,34.5,33.55,33.75,33.85,34.05,628114,213.86,1654,277494,44.18
VASWANI, EQ, 09-Jan-2023,18.25,18.55,19.05,18.25,18.7,18.85,18.87,34149,6.44,212,20325,59.52
VBL, EQ, 09-Jan-2023,1300.9,1311.75,1324.55,1297.05,1306,1308.75,1307.94,1032074,13498.86,39717,555512,53.82
VCL, EQ, 09-Jan-2023,6.05,6.1,6.55,5.9,6.15,6.15,6.24,822103,51.32,763,456815,55.57
VEDL, EQ, 09-Jan-2023,309.65,312.2,316.9,312.2,314.8,315.5,314.32,6356082,19978.3,61838,3077042,48.41
VEEKAYEM, SM, 09-Jan-2023,35,33.85,35.7,33,35.7,34.85,34.87,24000,8.37,6,20000,83.33
VENKEYS, EQ, 09-Jan-2023,1892,1905,1916.95,1874.25,1891.5,1889.65,1896.73,15803,299.74,2588,4501,28.48
VENUSPIPES, EQ, 09-Jan-2023,719.05,723.6,729,722,726.8,725.2,724.63,90609,656.58,1865,57820,63.81
VENUSREM, EQ, 09-Jan-2023,177.05,178.95,180.95,176.75,180.8,180.15,178.32,19691,35.11,944,10683,54.25
VERANDA, EQ, 09-Jan-2023,244.35,248,271.95,246.05,266.15,264.55,256.41,212761,545.54,4773,105292,49.49
VERTOZ, BE, 09-Jan-2023,252.95,254,259,245.5,250,252.35,253.43,68092,172.56,647, -, -
VESUVIUS, EQ, 09-Jan-2023,1590.1,1606,1613.6,1581,1589,1591.1,1594.18,3746,59.72,711,2214,59.1
VETO, EQ, 09-Jan-2023,113.2,113.8,115.6,112.65,113,112.95,113.51,77238,87.68,1379,51545,66.74
VGUARD, EQ, 09-Jan-2023,259.4,259.95,262,258,258.6,258.6,259.71,70426,182.9,2019,35707,50.7
VHL, EQ, 09-Jan-2023,2932.75,2940.05,2961.95,2932.05,2957.8,2951.95,2951.36,430,12.69,113,327,76.05
VICEROY, BZ, 09-Jan-2023,1.95,2,2,1.9,1.9,1.9,1.92,81803,1.57,68, -, -
VIDHIING, EQ, 09-Jan-2023,370.85,372.75,378,370,377.75,377.4,374.36,13301,49.79,647,10216,76.81
VIJAYA, EQ, 09-Jan-2023,391.05,394.35,398.55,385.1,392.25,393.8,391.14,189575,741.51,10504,93659,49.4
VIJIFIN, EQ, 09-Jan-2023,3.15,3.3,3.3,3.25,3.3,3.3,3.29,237629,7.81,659,148979,62.69
VIKASECO, EQ, 09-Jan-2023,3.4,3.4,3.45,3.3,3.35,3.35,3.38,3256131,109.97,1562,1093504,33.58
VIKASLIFE, EQ, 09-Jan-2023,4.6,4.6,4.7,4.55,4.6,4.65,4.62,5173855,238.86,3727,2663892,51.49
VIKASPROP, BZ, 09-Jan-2023,0.75,0.75,0.75,0.7,0.7,0.7,0.73,338575,2.47,424, -, -
VIKASWSP, BZ, 09-Jan-2023,1.8,1.8,1.8,1.75,1.8,1.8,1.75,221210,3.88,190, -, -
VIMTALABS, EQ, 09-Jan-2023,413.85,414,421.95,413,418,415.4,417.55,12448,51.98,1436,6608,53.08
VINATIORGA, EQ, 09-Jan-2023,2016.4,2019,2035,2012.95,2030.05,2031.35,2028.52,11751,238.37,2895,7420,63.14
VINDHYATEL, EQ, 09-Jan-2023,1770.7,1813.2,1828.15,1732.2,1754,1773.85,1792.17,71133,1274.83,11229,17324,24.35
VINEETLAB, EQ, 09-Jan-2023,57.5,57.9,59.9,56.15,57.2,57.1,58.08,29446,17.1,552,9703,32.95
VINNY, EQ, 09-Jan-2023,178.9,187.5,187.8,172.6,179.65,179.5,181.01,128541,232.68,1800,87130,67.78
VINYLINDIA, EQ, 09-Jan-2023,503.35,514.95,515,495.55,497.5,499.3,505.33,26154,132.16,1331,18473,70.63
VIPCLOTHNG, EQ, 09-Jan-2023,47.45,47.45,47.9,46.1,47.35,46.8,46.85,271369,127.12,1130,182618,67.3
VIPIND, EQ, 09-Jan-2023,677.4,680.8,694.7,678.75,694,693.3,687.58,164337,1129.94,6033,110732,67.38
VIPULLTD, BE, 09-Jan-2023,16.85,16.95,17.55,16.2,17,17,16.91,64291,10.87,54, -, -
VISAKAIND, EQ, 09-Jan-2023,442.9,443.1,450.65,436.3,436.3,438.5,443.51,23288,103.28,1073,15994,68.68
VISASTEEL, BE, 09-Jan-2023,15.05,15.05,15.45,14.75,15.25,15.25,15.11,9345,1.41,71, -, -
VISESHINFO, BE, 09-Jan-2023,0.6,0.6,0.6,0.55,0.6,0.6,0.57,4565136,26.22,2844, -, -
VISHAL, EQ, 09-Jan-2023,21.1,21.5,21.5,20.9,20.95,20.95,21.09,37162,7.84,356,27298,73.46
VISHNU, EQ, 09-Jan-2023,1448.8,1465.8,1479.85,1432,1460,1456.45,1451.4,17740,257.48,2435,13173,74.26
VISHWARAJ, EQ, 09-Jan-2023,17.7,18,18.15,17.2,17.35,17.35,17.59,779534,137.12,2008,466113,59.79
VITAL, SM, 09-Jan-2023,122.35,123.1,123.6,121.05,121.15,121.15,122.12,33600,41.03,23,22800,67.86
VIVIANA, SM, 09-Jan-2023,91.4,91.15,91.5,91.15,91.5,91.5,91.41,8000,7.31,4,8000,100
VIVIDHA, EQ, 09-Jan-2023,1.2,1.25,1.3,1.2,1.25,1.25,1.25,436252,5.46,747,225182,51.62
VIVIMEDLAB, BZ, 09-Jan-2023,10.8,10.8,10.8,10.35,10.6,10.5,10.54,48814,5.15,142, -, -
VIVO, SM, 09-Jan-2023,148,140.6,140.6,140.6,140.6,140.6,140.6,3200,4.5,2,1600,50
VLSFINANCE, EQ, 09-Jan-2023,153.8,156,159,154.05,156,156.05,156.35,154491,241.55,1332,119872,77.59
VMARCIND, SM, 09-Jan-2023,50.25,51,51.95,51,51.95,51.65,51.4,27000,13.88,9,24000,88.89
VMART, EQ, 09-Jan-2023,2885,2902,2947.7,2858.45,2910,2898.15,2891.54,10923,315.84,4140,4773,43.7
VOLTAMP, EQ, 09-Jan-2023,2631.1,2612,2680,2612,2680,2667.25,2653.73,4125,109.47,1411,2252,54.59
VOLTAS, EQ, 09-Jan-2023,814.55,819,823.9,814,817.2,820.1,819.24,771070,6316.92,29487,440440,57.12
VRLLOG, EQ, 09-Jan-2023,541.6,545.3,545.3,535.45,543,540.05,539.62,82464,444.99,7032,43199,52.39
VSSL, EQ, 09-Jan-2023,303.8,306,313.95,305.35,309,308.45,309.02,53905,166.57,2227,31696,58.8
VSTIND, EQ, 09-Jan-2023,3241.75,3258,3269.9,3190,3200,3200.4,3223.16,9812,316.26,2978,6476,66
VSTTILLERS, EQ, 09-Jan-2023,2270.5,2280,2330,2276.8,2300,2292.05,2297.19,2821,64.8,840,1326,47
VTL, EQ, 09-Jan-2023,309.75,313,323,308.2,309.85,310.05,311.07,230783,717.91,8775,103332,44.77
WABAG, EQ, 09-Jan-2023,331,335,336.2,327,328,329.4,331.05,308883,1022.56,7928,137003,44.35
WALCHANNAG, EQ, 09-Jan-2023,76.5,77.7,78.3,73.85,74.5,74.15,76.37,231294,176.65,1759,175332,75.8
WANBURY, BE, 09-Jan-2023,44.95,45.85,45.85,43.6,44,44,44.1,16015,7.06,56, -, -
WATERBASE, EQ, 09-Jan-2023,75.35,75.95,76.25,75.25,76.25,75.55,75.64,9051,6.85,226,5637,62.28
WEALTH, EQ, 09-Jan-2023,353.65,357.6,357.6,350.15,356.9,356.85,355.19,187,0.66,24,82,43.85
WEBELSOLAR, EQ, 09-Jan-2023,102.75,103.8,104.55,98.1,99,98.9,100.76,218058,219.71,2664,136253,62.48
WEIZMANIND, EQ, 09-Jan-2023,116.1,114,128,112,114.3,115.15,119.16,368277,438.83,5373,88957,24.15
WEL, EQ, 09-Jan-2023,253.2,260,265.85,243.05,260,260.5,256.64,7929,20.35,530,5602,70.65
WELCORP, EQ, 09-Jan-2023,218.75,220.7,224.2,219.75,220.6,220.55,221.18,368938,816.03,8108,159254,43.17
WELENT, EQ, 09-Jan-2023,165,167.45,167.95,159.7,161,160.55,163.49,1345885,2200.39,13439,970192,72.09
WELINV, EQ, 09-Jan-2023,299.45,299,314,295.55,295.55,299.45,303.26,396,1.2,52,295,74.49
WELSPUNIND, EQ, 09-Jan-2023,72.15,72.25,73.25,72,73.25,72.6,72.72,631046,458.9,5059,338959,53.71
WENDT, EQ, 09-Jan-2023,7345,7330,7496,7310.25,7488,7492.6,7420.74,653,48.46,237,464,71.06
WESTLIFE, EQ, 09-Jan-2023,769.2,776.5,776.5,755.5,760.5,761.05,768.41,478847,3679.49,7870,437624,91.39
WEWIN, EQ, 09-Jan-2023,50.9,49.95,52.9,49.05,49.9,49.45,50.97,7971,4.06,238,2777,34.84
WHEELS, EQ, 09-Jan-2023,582.3,584.75,591.15,577.05,583,581.9,584.92,7027,41.1,645,2407,34.25
WHIRLPOOL, EQ, 09-Jan-2023,1501,1502.5,1507.15,1484,1491,1492.75,1495.76,44018,658.4,4843,16683,37.9
WILLAMAGOR, EQ, 09-Jan-2023,20.65,21.5,21.65,20.15,20.75,21.3,21.09,11913,2.51,94,7213,60.55
WINDLAS, EQ, 09-Jan-2023,242.4,242.6,251.5,242.6,248.15,249,249.14,31433,78.31,1694,18675,59.41
WINDMACHIN, EQ, 09-Jan-2023,50.8,54,57.5,50.35,51.3,51.5,54.22,3137183,1701.06,14446,956422,30.49
WINPRO, EQ, 09-Jan-2023,3.85,3.95,3.95,3.8,3.9,3.85,3.91,111966,4.38,165,77513,69.23
WIPL, BE, 09-Jan-2023,95,92.15,95,90.25,91,91,91.8,468,0.43,24, -, -
WIPRO, EQ, 09-Jan-2023,382,386,393,385.1,391.95,391.8,390.09,3673716,14330.64,79793,1447373,39.4
WOCKPHARMA, EQ, 09-Jan-2023,229,232,232.7,229.1,231.2,231.15,230.9,642856,1484.38,8298,257474,40.05
WONDERLA, EQ, 09-Jan-2023,353.9,356.7,360.05,352.3,353.1,355.55,356.51,44097,157.21,2696,22421,50.84
WORTH, EQ, 09-Jan-2023,109,112.75,112.75,108.05,108.7,108.8,109.7,4888,5.36,193,2721,55.67
WSI, BE, 09-Jan-2023,15.85,16.6,16.6,16.6,16.6,16.6,16.6,112,0.02,2, -, -
WSTCSTPAPR, EQ, 09-Jan-2023,545.15,548.15,560,540.35,541.55,543.65,552.02,187939,1037.47,8397,73282,38.99
XCHANGING, EQ, 09-Jan-2023,66.8,67.1,68.4,67.1,67.4,67.75,67.73,69118,46.82,982,26481,38.31
XELPMOC, EQ, 09-Jan-2023,137.9,141,141,134.6,137.3,136.85,136.73,8546,11.69,618,4911,57.47
XPROINDIA, EQ, 09-Jan-2023,659.2,669.1,694,650,654,654.3,662.58,23773,157.51,3001,12663,53.27
YAARI, EQ, 09-Jan-2023,19.1,19.35,19.35,18.8,18.8,18.95,19,223372,42.44,1066,89503,40.07
YESBANK, EQ, 09-Jan-2023,21.1,21.4,21.5,21.05,21.2,21.25,21.28,133642156,28436.17,110307,33293143,24.91
YUKEN, EQ, 09-Jan-2023,533.25,539,539,512.2,514,514.8,521.89,2504,13.07,251,1476,58.95
ZEEL, EQ, 09-Jan-2023,237.8,238.7,240.2,235.65,236.85,236.95,237.48,6043426,14351.65,58476,2856000,47.26
ZEELEARN, EQ, 09-Jan-2023,6.95,7,7,6.85,6.95,6.9,6.92,247832,17.14,524,163502,65.97
ZEEMEDIA, EQ, 09-Jan-2023,14.3,14.5,14.55,14.15,14.3,14.25,14.3,1034577,147.95,1582,699497,67.61
ZENITHEXPO, EQ, 09-Jan-2023,83.15,83.15,85,81.65,83.8,82.85,82.8,254,0.21,24,218,85.83
ZENITHSTL, EQ, 09-Jan-2023,5.7,5.85,5.85,5.6,5.7,5.7,5.75,188845,10.85,494,110059,58.28
ZENSARTECH, EQ, 09-Jan-2023,208.75,211,212.8,206.9,207.7,208.05,208.77,2511878,5244.12,15047,1944530,77.41
ZENTEC, EQ, 09-Jan-2023,194.5,195.65,199.2,194.05,195.4,194.85,196.61,135894,267.18,4203,47033,34.61
ZFCVINDIA, EQ, 09-Jan-2023,9133.7,9137.05,9299.95,8961.75,9268,9265.7,9170.5,8150,747.4,1498,6541,80.26
ZIMLAB, EQ, 09-Jan-2023,94.8,94.8,95,90.1,90.55,91.25,91.7,22802,20.91,643,14219,62.36
ZODIAC, EQ, 09-Jan-2023,125.45,131.15,131.15,125.25,126.4,125.9,126.86,21387,27.13,963,10158,47.5
ZODIACLOTH, EQ, 09-Jan-2023,98.3,99.2,100.6,98.3,98.85,98.8,99.42,2639,2.62,131,1658,62.83
ZOMATO, EQ, 09-Jan-2023,55.25,56,57.25,55.75,55.95,56,56.14,35490334,19925.21,76741,20455711,57.64
ZOTA, EQ, 09-Jan-2023,348,350.6,355.35,345.25,351.25,350.6,350.3,37839,132.55,1552,18437,48.72
ZUARI, EQ, 09-Jan-2023,157.1,158.1,161.65,158.1,158.65,158.85,159.65,49083,78.36,1396,28068,57.18
ZUARIIND, EQ, 09-Jan-2023,141.9,142,144.8,142,142.45,143.45,143.75,28176,40.5,519,18892,67.05
ZYDUSLIFE, EQ, 09-Jan-2023,430.7,436,445.25,432.65,442.3,444.05,439.66,2054103,9031.15,41750,1111705,54.12
ZYDUSWELL, EQ, 09-Jan-2023,1489.6,1500.3,1526.4,1500.3,1508,1505.55,1510.1,34369,519.01,1806,27742,80.72
Nifty 50,INDEX, 09-Jan-2023,17859.45,17952.55,18141.4,17936.15,18101.2,18101.2,18101.2,257237669,19916.16,0,0,0
Nifty Next 50,INDEX, 09-Jan-2023,41841.35,42093.3,42244,41906.9,42179.75,42179.75,42179.75,164744610,4926.66,0,0,0
Nifty 100,INDEX, 09-Jan-2023,18013.95,18111.3,18276.25,18098,18248.55,18248.55,18248.55,421982279,24842.82,0,0,0
Nifty 200,INDEX, 09-Jan-2023,9439.35,9492.85,9569.8,9486.95,9557.9,9557.9,9557.9,1086177877,31767.28,0,0,0
Nifty 500,INDEX, 09-Jan-2023,15272,15360.4,15472.15,15353.35,15450.1,15450.1,15450.1,1622494542,38865.42,0,0,0
Nifty Midcap 50,INDEX, 09-Jan-2023,8752.3,8816,8841.75,8779.6,8826.95,8826.95,8826.95,409182092,4267.55,0,0,0
NIFTY Midcap 100,INDEX, 09-Jan-2023,31420.2,31653.35,31760.45,31533.85,31716.65,31716.65,31716.65,664195598,6924.45,0,0,0
NIFTY Smallcap 100,INDEX, 09-Jan-2023,9656.05,9720.35,9765.35,9682.4,9709.5,9709.5,9709.5,298906263,3583.64,0,0,0
Nifty50 Dividend Points,INDEX, 09-Jan-2023,183.04,-,-,-,183.04,183.04,183.04,-,-,0,0,0
Nifty Auto,INDEX, 09-Jan-2023,12627.8,12706.65,12810.45,12694.35,12783,12783,12783,46261272,2458.33,0,0,0
Nifty Bank,INDEX, 09-Jan-2023,42188.8,42404.85,42716.8,42186.55,42582.75,42582.75,42582.75,161810057,5778.46,0,0,0
Nifty Energy,INDEX, 09-Jan-2023,25728.85,25886.15,26208.85,25876.55,26163.95,26163.95,26163.95,107722543,3144.76,0,0,0
Nifty Financial Services,INDEX, 09-Jan-2023,18603.75,18687.6,18805.1,18608.05,18731.55,18731.55,18731.55,91407593,7850.18,0,0,0
Nifty FMCG,INDEX, 09-Jan-2023,44412.85,44617.5,44894.55,44505.6,44796.65,44796.65,44796.65,19967234,1462.95,0,0,0
Nifty IT,INDEX, 09-Jan-2023,27956.45,28134.05,28780,28134.05,28748.15,28748.15,28748.15,26261296,4017.1,0,0,0
Nifty Media,INDEX, 09-Jan-2023,1946.4,1955.65,1963.7,1951.4,1955.8,1955.8,1955.8,15562743,400.52,0,0,0
Nifty Metal,INDEX, 09-Jan-2023,6697.3,6766.1,6819.5,6747.65,6792.9,6792.9,6792.9,97645184,1998.26,0,0,0
Nifty MNC,INDEX, 09-Jan-2023,19779.95,19873.15,19950.45,19821.75,19926.25,19926.25,19926.25,251792444,2339.24,0,0,0
Nifty Pharma,INDEX, 09-Jan-2023,12654.95,12729.2,12828.55,12705.3,12770.6,12770.6,12770.6,13301359,1080.67,0,0,0
Nifty PSU Bank,INDEX, 09-Jan-2023,4273.55,4310.45,4353.75,4280.95,4322.2,4322.2,4322.2,207134408,1998.65,0,0,0
Nifty Realty,INDEX, 09-Jan-2023,425.85,429.45,430.55,425.75,428.45,428.45,428.45,8640501,268.23,0,0,0
Nifty India Consumption,INDEX, 09-Jan-2023,7501.8,7543.15,7583.8,7515.7,7571.8,7571.8,7571.8,50005989,4808.91,0,0,0
Nifty Commodities,INDEX, 09-Jan-2023,5907.05,5954.7,5982.9,5942.2,5975.2,5975.2,5975.2,143948058,4801.57,0,0,0
Nifty Dividend Opportunities 50,INDEX, 09-Jan-2023,3782.5,3807.35,3846.6,3805.5,3842.4,3842.4,3842.4,273167203,8639.1,0,0,0
Nifty Infrastructure,INDEX, 09-Jan-2023,5245.15,5281.4,5327.15,5276.35,5317.65,5317.65,5317.65,144920893,5430.34,0,0,0
Nifty PSE,INDEX, 09-Jan-2023,4404.05,4439.55,4458.2,4411.6,4431.55,4431.55,4431.55,201156855,3036.02,0,0,0
Nifty Services Sector,INDEX, 09-Jan-2023,24275.75,24396.2,24659.7,24381.85,24612.65,24612.65,24612.65,157546042,13251.45,0,0,0
